시군구,번지,본번,부번,건물명,전월세구분,전용면적(㎡),계약년월,보증금(만원),월세금(만원),층,건축년도,시도,구,법정동,산여부,법정동코드,PNU,경도,위도,좌표조회방식,좌표조회에러
부산광역시 수영구 광안동,128-25,128,25,아스타광안,전세,18.1821,202602,"11,000",0,2,2022,부산광역시,수영구,광안동,0,2650010400,2650010400001280025,129.1192694515197,35.16029581665889,parcel_address,
부산광역시 수영구 광안동,90-56,90,56,아델하우스,월세,14.07,202602,"1,000",40,8,2018,부산광역시,수영구,광안동,0,2650010400,2650010400000900056,129.1162166162783,35.16506538417318,parcel_address,
부산광역시 수영구 광안동,120-100,120,100,조은집,월세,14.92,202602,500,34,4,2009,부산광역시,수영구,광안동,0,2650010400,2650010400001200100,129.11457788816836,35.159830263176346,parcel_address,
부산광역시 사상구 괘법동,525-44,525,44,파라다이스2,월세,18.7,202602,"1,000",31,3,2014,부산광역시,사상구,괘법동,0,2653010400,2653010400005250044,128.9815529036336,35.165124138287766,parcel_address,
부산광역시 수영구 수영동,453-10,453,10,세영카운티,월세,20.24,202602,"2,000",40,2,2015,부산광역시,수영구,수영동,0,2650010200,2650010200004530010,129.11341820403973,35.16975496281029,parcel_address,
부산광역시 사상구 괘법동,550-7,550,7,경원,월세,17.69,202602,300,30,5,2013,부산광역시,사상구,괘법동,0,2653010400,2653010400005500007,128.9873558149222,35.16094809268462,parcel_address,
부산광역시 사상구 주례동,92-496,92,496,아트빌,월세,16.4678,202602,"1,000",45,4,2017,부산광역시,사상구,주례동,0,2653010600,2653010600000920496,129.0099890775626,35.148150356875206,parcel_address,
부산광역시 사상구 주례동,166-61,166,61,일송원,월세,19.99,202602,500,30,3,2013,부산광역시,사상구,주례동,0,2653010600,2653010600001660061,129.01050676549048,35.14867159609635,parcel_address,
부산광역시 연제구 연산동,1279-23,1279,23,펠리체(1279-23),월세,14.515,202602,500,28,4,2011,부산광역시,연제구,연산동,0,2647010200,2647010200012790023,129.07893615661442,35.185607639317595,parcel_address,
부산광역시 동래구 온천동,1832,1832,0,명륜역대원칸타빌,월세,22.4307,202602,500,45,4,2014,부산광역시,동래구,온천동,0,2626010800,2626010800018320000,129.07904544666897,35.214489409796386,parcel_address,
부산광역시 남구 대연동,1479-17,1479,17,오케이네스트,월세,18.59,202602,"2,000",39,3,2018,부산광역시,남구,대연동,0,2629010600,2629010600014790017,129.0895871276105,35.14014707463292,parcel_address,
부산광역시 남구 대연동,873-11,873,11,엘도라도(873-11),월세,13.36,202602,"2,000",37,3,2020,부산광역시,남구,대연동,0,2629010600,2629010600008730011,129.09500653336227,35.132131351146796,parcel_address,
부산광역시 남구 대연동,635-3,635,3,비전하우스,월세,16.32,202602,500,42,4,2012,부산광역시,남구,대연동,0,2629010600,2629010600006350003,129.0980273998519,35.13255538668932,parcel_address,
부산광역시 남구 대연동,546-12,546,12,현진원룸(546-12),월세,25.3,202602,500,27,2,2003,부산광역시,남구,대연동,0,2629010600,2629010600005460012,129.09964114574274,35.13267256441858,parcel_address,
부산광역시 남구 대연동,635-10,635,10,싱싱하우스,월세,19.65,202602,500,41,3,2008,부산광역시,남구,대연동,0,2629010600,2629010600006350010,129.09698295028846,35.13262531342307,parcel_address,
부산광역시 부산진구 부전동,414-15,414,15,은아파크빌,월세,15.52,202602,500,26,3,2013,부산광역시,부산진구,부전동,0,2623010300,2623010300004140015,129.05349080851425,35.160195425229254,parcel_address,
부산광역시 금정구 남산동,105-3,105,3,글로리아,월세,15.31,202602,300,34,5,2015,부산광역시,금정구,남산동,0,2641010400,2641010400001050003,129.0908920391724,35.266429280765536,parcel_address,
부산광역시 영도구 봉래동2가,116-2,116,2,블루빌리지A동,월세,19.19,202602,500,31,2,2012,부산광역시,영도구,봉래동2가,0,2620011600,2620011600001160002,129.04241938909993,35.09440400654243,parcel_address,
부산광역시 동래구 온천동,444-71,444,71,행복빌,월세,18.84,202602,"1,500",17,3,2011,부산광역시,동래구,온천동,0,2626010800,2626010800004440071,129.07886861876733,35.215435853420615,parcel_address,
부산광역시 동래구 온천동,480-7,480,7,더퍼스트,월세,17.18,202602,"5,000",4,4,2015,부산광역시,동래구,온천동,0,2626010800,2626010800004800007,129.07783321427047,35.21350622290289,parcel_address,
부산광역시 동래구 온천동,1441-41,1441,41,동래하이빌,월세,18.15,202602,500,37,2,2013,부산광역시,동래구,온천동,0,2626010800,2626010800014410041,129.07629804540807,35.20455362918828,parcel_address,
부산광역시 사하구 하단동,497-10,497,10,동남빌,월세,14.19,202602,"2,000",32,4,2020,부산광역시,사하구,하단동,0,2638010300,2638010300004970010,128.9654602575269,35.111849503350236,parcel_address,
부산광역시 사하구 하단동,595-31,595,31,솔마루,월세,20.77,202602,300,22,4,2010,부산광역시,사하구,하단동,0,2638010300,2638010300005950031,128.96274244737637,35.10527370273925,parcel_address,
부산광역시 사하구 하단동,499-39,499,39,승아하우스(499-39),월세,13.2,202602,300,30,4,2002,부산광역시,사하구,하단동,0,2638010300,2638010300004990039,128.96404811104776,35.1110259974385,parcel_address,
부산광역시 사하구 하단동,504-9,504,9,(504-9),월세,16.02,202602,"1,500",23,5,2012,부산광역시,사하구,하단동,0,2638010300,2638010300005040009,128.96502551869597,35.109888234734655,parcel_address,
부산광역시 사하구 하단동,496-24,496,24,(496-24),월세,14.8,202602,"2,000",31,3,2021,부산광역시,사하구,하단동,0,2638010300,2638010300004960024,128.96612273955748,35.11137073014526,parcel_address,
부산광역시 사하구 하단동,498-15,498,15,소망의빌,월세,28.4,202602,"1,000",43,4,2016,부산광역시,사하구,하단동,0,2638010300,2638010300004980015,128.96511239596833,35.11068121017894,parcel_address,
부산광역시 사하구 하단동,616-1,616,1,시우스빌딩,월세,18.7,202602,300,32,15,2012,부산광역시,사하구,하단동,0,2638010300,2638010300006160001,128.9670688287059,35.10523377862016,parcel_address,
부산광역시 사하구 하단동,517-14,517,14,동화마을,월세,19.4,202602,500,31,5,2013,부산광역시,사하구,하단동,0,2638010300,2638010300005170014,128.96323315988963,35.10721417609358,parcel_address,
부산광역시 사하구 하단동,487-37,487,37,금색빌,월세,17.33,202602,500,33,5,2013,부산광역시,사하구,하단동,0,2638010300,2638010300004870037,128.96168699866638,35.111834135981056,parcel_address,
부산광역시 사하구 하단동,870-339,870,339,더드림,월세,15.16,202602,300,35,11,2018,부산광역시,사하구,하단동,0,2638010300,2638010300008700339,128.9603307419524,35.10749224052857,parcel_address,
부산광역시 남구 대연동,1722-5,1722,5,삼성VIP2차원룸,월세,15.54,202602,200,27,4,2003,부산광역시,남구,대연동,0,2629010600,2629010600017220005,129.09718975133313,35.13346843444264,parcel_address,
부산광역시 중구 영주동,635-2,635,2,아이린,월세,15.63,202602,300,30,6,2013,부산광역시,중구,영주동,0,2611010100,2611010100006350002,129.03658413727715,35.11110434410052,parcel_address,
부산광역시 금정구 부곡동,20-4,20,4,영남테라스,월세,19.24,202602,"2,000",34,5,2018,부산광역시,금정구,부곡동,0,2641010900,2641010900000200004,129.09546949410654,35.24264483403301,parcel_address,
부산광역시 동래구 안락동,245-7,245,7,더존빌,월세,16.38,202602,500,34,5,2011,부산광역시,동래구,안락동,0,2626010200,2626010200002450007,129.10500613089755,35.19312582075051,parcel_address,
부산광역시 부산진구 개금동,177-117,177,117,블루투,월세,15.22,202602,300,27,2,2011,부산광역시,부산진구,개금동,0,2623011100,2623011100001770117,129.0222497678123,35.151446169200746,parcel_address,
부산광역시 중구 부평동4가,13-5,13,5,린다프레스티지,월세,16.95,202602,"5,000",15,7,2020,부산광역시,중구,부평동4가,0,2611012600,2611012600000130005,129.02322663349076,35.10201357523401,parcel_address,
부산광역시 동래구 사직동,131-22,131,22,여고빌,월세,22.75,202602,"1,000",45,2,2021,부산광역시,동래구,사직동,0,2626010900,2626010900001310022,129.06997089637002,35.19495541300439,parcel_address,
부산광역시 서구 동대신동3가,13-27,13,27,화송,월세,13.72,202602,300,40,5,2011,부산광역시,서구,동대신동3가,0,2614010300,2614010300000130027,129.01604502273292,35.11854960658674,parcel_address,
부산광역시 서구 동대신동3가,68-14,68,14,스마트빌,월세,13.84,202602,"2,000",55,5,2017,부산광역시,서구,동대신동3가,0,2614010300,2614010300000680014,129.01834276390105,35.11824589611798,parcel_address,
부산광역시 금정구 장전동,134-25,134,25,(134-25),월세,25.38,202602,"1,000",50,3,2013,부산광역시,금정구,장전동,0,2641010800,2641010800001340025,129.08396202452187,35.238385958700334,parcel_address,
부산광역시 금정구 장전동,28-7,28,7,에이플러스빌,월세,13.32,202602,500,27,3,2012,부산광역시,금정구,장전동,0,2641010800,2641010800000280007,129.08141348251326,35.23788449244871,parcel_address,
부산광역시 금정구 장전동,263-154,263,154,머쉬룸,월세,15.91,202602,"1,000",30,2,2012,부산광역시,금정구,장전동,0,2641010800,2641010800002630154,129.08526711521344,35.23681116724338,parcel_address,
부산광역시 금정구 장전동,23-27,23,27,이안빌,월세,12.21,202602,"3,000",20,3,2015,부산광역시,금정구,장전동,0,2641010800,2641010800000230027,129.079981767139,35.237821945439165,parcel_address,
부산광역시 금정구 장전동,222-71,222,71,(222-71),월세,14.5,202602,200,30,4,2012,부산광역시,금정구,장전동,0,2641010800,2641010800002220071,129.08741843017384,35.237332361848786,parcel_address,
부산광역시 금정구 장전동,134-7,134,7,빌레더샵,월세,13.16,202602,500,29,3,2012,부산광역시,금정구,장전동,0,2641010800,2641010800001340007,129.08396198751643,35.23824518255246,parcel_address,
부산광역시 금정구 장전동,265-29,265,29,미리내원룸,월세,15.12,202602,500,33,2,2012,부산광역시,금정구,장전동,0,2641010800,2641010800002650029,129.08447124593386,35.23571781589421,parcel_address,
부산광역시 금정구 장전동,233-38,233,38,어울림,월세,12.89,202602,500,30,3,2014,부산광역시,금정구,장전동,0,2641010800,2641010800002330038,129.08616919438356,35.23662064972779,parcel_address,
부산광역시 금정구 장전동,31-2,31,2,아이파크,월세,14.685,202602,500,31,4,2013,부산광역시,금정구,장전동,0,2641010800,2641010800000310002,129.08189385900164,35.23729996446309,parcel_address,
부산광역시 금정구 장전동,129-18,129,18,늘푸른빌,월세,16.52,202602,500,27,2,2011,부산광역시,금정구,장전동,0,2641010800,2641010800001290018,129.08435557205883,35.23909622978188,parcel_address,
부산광역시 금정구 장전동,442-15,442,15,(442-15),월세,29.4846,202602,"2,000",61,5,2018,부산광역시,금정구,장전동,0,2641010800,2641010800004420015,129.08423562249274,35.23430854752655,parcel_address,
부산광역시 금정구 장전동,387-20,387,20,삼양빌라,월세,27.56,202602,500,36,5,2001,부산광역시,금정구,장전동,0,2641010800,2641010800003870020,129.0841609114069,35.233637827842315,parcel_address,
부산광역시 금정구 장전동,275-15,275,15,현대스타원룸,월세,29.54,202602,500,43,3,2014,부산광역시,금정구,장전동,0,2641010800,2641010800002750015,129.084569197393,35.23471083004506,parcel_address,
부산광역시 금정구 장전동,145-4,145,4,회광원룸,월세,23.055,202602,200,27,3,2000,부산광역시,금정구,장전동,0,2641010800,2641010800001450004,129.08274076624923,35.23751481309152,parcel_address,
부산광역시 금정구 장전동,390-18,390,18,HILL하우스,월세,15.91,202602,"2,000",25,3,2013,부산광역시,금정구,장전동,0,2641010800,2641010800003900018,129.0866496263717,35.23359956701162,parcel_address,
부산광역시 금정구 장전동,23-15,23,15,보경원룸,월세,18.6,202602,500,29,3,2000,부산광역시,금정구,장전동,0,2641010800,2641010800000230015,129.0802829337964,35.237583695516236,parcel_address,
부산광역시 서구 부용동1가,18,18,0,세경더파크,전세,25.83,202602,"8,000",0,6,2017,부산광역시,서구,부용동1가,0,2614010700,2614010700000180000,129.02059975612173,35.10703937552263,parcel_address,
부산광역시 부산진구 양정동,140-26,140,26,골드캐슬,월세,17.6,202602,500,41,3,2012,부산광역시,부산진구,양정동,0,2623010100,2623010100001400026,129.075279261319,35.17583666590628,parcel_address,
부산광역시 부산진구 양정동,355-1,355,1,에버그린,월세,15.29,202602,500,32,5,2012,부산광역시,부산진구,양정동,0,2623010100,2623010100003550001,129.07107684481957,35.17068066693942,parcel_address,
부산광역시 부산진구 양정동,355-2,355,2,쁘띠메종,월세,17.21,202602,500,34,4,2011,부산광역시,부산진구,양정동,0,2623010100,2623010100003550002,129.07081959031768,35.17034710212401,parcel_address,
부산광역시 부산진구 양정동,140-26,140,26,골드캐슬,월세,17.6,202602,"1,900",32,4,2012,부산광역시,부산진구,양정동,0,2623010100,2623010100001400026,129.075279261319,35.17583666590628,parcel_address,
부산광역시 서구 부용동2가,28-2,28,2,태영아너스,월세,20.17,202602,"2,000",48,2,2019,부산광역시,서구,부용동2가,0,2614010800,2614010800000280002,129.01912533058078,35.1073131932344,parcel_address,
부산광역시 서구 부용동2가,28-2,28,2,태영아너스,월세,20.17,202602,500,59,2,2019,부산광역시,서구,부용동2가,0,2614010800,2614010800000280002,129.01912533058078,35.1073131932344,parcel_address,
부산광역시 서구 부민동1가,18-6,18,6,웰컴펠리스,월세,23.73,202602,"2,800",39,13,2015,부산광역시,서구,부민동1가,0,2614010900,2614010900000180006,129.02045626637033,35.10357568260402,parcel_address,
부산광역시 서구 부민동2가,17-3,17,3,해동그린원룸,월세,21.96,202602,"2,000",44,12,2019,부산광역시,서구,부민동2가,0,2614011000,2614011000000170003,129.01880908495917,35.102222884065995,parcel_address,
부산광역시 사하구 당리동,307-20,307,20,영동뷰,월세,14.41,202602,"1,000",35,2,2013,부산광역시,사하구,당리동,0,2638010200,2638010200003070020,128.97129932075774,35.10660809458036,parcel_address,
부산광역시 서구 부민동3가,13-11,13,11,미래안,월세,17.978,202602,"2,000",30,3,2022,부산광역시,서구,부민동3가,0,2614011100,2614011100000130011,129.01814507096793,35.104426406766734,parcel_address,
부산광역시 서구 암남동,19-11,19,11,빌라수B,월세,23.925,202602,"3,000",42,3,2015,부산광역시,서구,암남동,0,2614012400,2614012400000190011,129.0121810528736,35.08130834315534,parcel_address,
